Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 0 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20150119:0900,0.0,0.0,0.0,13.07,1.72,0.0
20150119:1000,0.0,0.0,0.0,13.19,2.07,0.0
20150119:1100,0.0,0.0,0.0,13.28,2.62,0.0
20150119:1200,0.0,0.0,0.0,13.25,2.97,0.0
20150119:1300,0.0,0.0,0.0,13.18,2.55,0.0
20150119:1400,0.0,0.0,0.0,12.74,2.07,0.0
20150119:1500,0.0,0.0,0.0,12.11,1.86,0.0
20150119:1600,383.47,454.64,5.73,11.59,2.07,0.0
20150119:1700,547.47,658.77,15.25,11.85,2.28,0.0
20150119:1800,118.02,154.21,23.19,12.19,2.14,0.0
20150119:1900,320.64,390.18,28.9,13.0,2.76,0.0
20150119:2000,461.67,563.31,31.68,13.47,3.1,0.0
20150119:2100,470.69,575.26,31.12,14.01,3.17,0.0
20150119:2200,519.96,633.72,27.31,14.51,3.24,0.0
20150119:2300,564.81,686.34,20.79,14.72,3.31,0.0
20150120:0000,530.24,639.98,12.47,14.72,3.17,0.0
20150120:0100,0.96,8.1,2.53,13.94,2.97,0.0
20150120:0200,0.0,0.0,0.0,12.97,3.24,0.0
20150120:0300,0.0,0.0,0.0,12.1,3.38,0.0
20150120:0400,0.0,0.0,0.0,11.51,3.38,0.0
20150120:0500,0.0,0.0,0.0,11.1,3.45,0.0
20150120:0600,0.0,0.0,0.0,10.84,3.52,0.0
20150120:0700,0.0,0.0,0.0,10.22,1.52,0.0
20150120:0800,0.0,0.0,0.0,9.55,1.45,0.0
20150120:0900,0.0,0.0,0.0,9.24,1.66,0.0
20150120:1000,0.0,0.0,0.0,9.22,1.86,0.0
20150120:1100,0.0,0.0,0.0,8.89,1.59,0.0
20150120:1200,0.0,0.0,0.0,8.73,1.24,0.0
20150120:1300,0.0,0.0,0.0,8.72,1.31,0.0
20150120:1400,0.0,0.0,0.0,8.71,1.59,0.0
20150120:1500,0.0,0.0,0.0,8.61,1.45,0.0
20150120:1600,6.63,18.08,5.83,8.73,1.24,0.0
20150120:1700,35.02,56.0,15.37,9.05,1.03,0.0
20150120:1800,220.71,269.33,23.34,9.77,1.1,0.0
20150120:1900,500.78,610.87,29.08,10.49,1.24,0.0
20150120:2000,461.39,565.49,31.89,11.37,1.38,0.0
20150120:2100,468.33,576.68,31.34,12.36,1.38,0.0
20150120:2200,517.78,635.31,27.53,12.99,1.72,0.0
20150120:2300,565.97,686.89,21.01,13.44,2.76,0.0
20150121:0000,538.65,646.75,12.68,13.3,3.03,0.0
20150121:0100,1.2,8.6,2.73,12.71,2.83,0.0
20150121:0200,0.0,0.0,0.0,11.87,2.9,0.0
20150121:0300,0.0,0.0,0.0,11.24,2.83,0.0
20150121:0400,0.0,0.0,0.0,10.62,2.48,0.0
20150121:0500,0.0,0.0,0.0,9.82,2.21,0.0
20150121:0600,0.0,0.0,0.0,8.94,1.93,0.0
20150121:0700,0.0,0.0,0.0,10.82,0.69,0.0
20150121:0800,0.0,0.0,0.0,10.14,0.48,0.0
20150121:0900,0.0,0.0,0.0,9.34,0.55,0.0
20150121:1000,0.0,0.0,0.0,8.22,0.55,0.0
20150121:1100,0.0,0.0,0.0,7.33,0.76,0.0
20150121:1200,0.0,0.0,0.0,7.48,0.9,0.0
20150121:1300,0.0,0.0,0.0,7.45,1.31,0.0
20150121:1400,0.0,0.0,0.0,7.44,1.86,0.0
20150121:1500,0.0,0.0,0.0,7.31,2.0,0.0
20150121:1600,423.47,493.05,5.93,7.15,1.86,0.0
20150121:1700,575.5,686.67,15.5,7.86,1.59,0.0
20150121:1800,564.46,683.19,23.5,9.56,1.45,0.0
20150121:1900,512.92,622.98,29.27,11.75,2.28,0.0
20150121:2000,470.99,575.79,32.1,12.97,2.48,0.0
20150121:2100,478.41,585.49,31.57,13.83,2.83,0.0
20150121:2200,526.45,643.65,27.76,14.39,2.83,0.0
20150121:2300,568.78,696.49,21.23,14.7,2.55,0.0
20150122:0000,537.17,655.48,12.89,14.59,2.07,0.0
20150122:0100,1.42,9.11,2.93,13.85,2.0,0.0
20150122:0200,0.0,0.0,0.0,12.47,2.55,0.0
20150122:0300,0.0,0.0,0.0,11.26,3.03,0.0
20150122:0400,0.0,0.0,0.0,10.41,3.24,0.0
20150122:0500,0.0,0.0,0.0,9.73,2.83,0.0
20150122:0600,0.0,0.0,0.0,8.89,2.07,0.0
20150122:0700,0.0,0.0,0.0,8.41,2.28,0.0
20150122:0800,0.0,0.0,0.0,7.74,2.21,0.0
20150122:0900,0.0,0.0,0.0,7.29,2.07,0.0
20150122:1000,0.0,0.0,0.0,7.08,2.28,0.0
20150122:1100,0.0,0.0,0.0,7.04,2.34,0.0
20150122:1200,0.0,0.0,0.0,7.12,2.48,0.0
20150122:1300,0.0,0.0,0.0,7.43,2.9,0.0
20150122:1400,0.0,0.0,0.0,7.55,3.24,0.0
20150122:1500,0.0,0.0,0.0,7.74,3.52,0.0
20150122:1600,0.08,5.83,6.04,8.11,3.52,0.0
20150122:1700,31.58,51.68,15.63,9.14,3.52,0.0
20150122:1800,107.22,140.57,23.66,10.53,3.79,0.0
20150122:1900,515.55,610.33,29.46,9.86,4.34,0.0
20150122:2000,473.68,565.77,32.32,11.15,4.55,1.0
20150122:2100,478.6,574.27,31.81,12.38,4.69,0.0
20150122:2200,526.54,630.14,28.0,13.38,5.1,0.0
20150122:2300,570.29,680.52,21.45,13.84,5.24,0.0
20150123:0000,534.67,637.25,13.11,13.72,4.21,0.0
20150123:0100,1.45,9.14,3.14,12.92,3.86,0.0
20150123:0200,0.0,0.0,0.0,11.7,3.79,0.0
20150123:0300,0.0,0.0,0.0,10.78,3.24,0.0
20150123:0400,0.0,0.0,0.0,9.92,2.83,0.0
20150123:0500,0.0,0.0,0.0,9.18,2.62,0.0
20150123:0600,0.0,0.0,0.0,8.51,2.41,0.0
20150123:0700,0.0,0.0,0.0,7.86,2.21,0.0
20150123:0800,0.0,0.0,0.0,7.26,2.07,0.0
20150123:0900,0.0,0.0,0.0,6.89,2.07,0.0
20150123:1000,0.0,0.0,0.0,6.66,1.93,0.0
20150123:1100,0.0,0.0,0.0,7.64,1.45,0.0
20150123:1200,0.0,0.0,0.0,7.93,1.38,0.0
20150123:1300,0.0,0.0,0.0,7.6,1.45,0.0
20150123:1400,0.0,0.0,0.0,6.12,2.0,0.0
20150123:1500,0.0,0.0,0.0,6.3,2.48,0.0
20150123:1600,414.31,478.57,6.15,6.48,2.41,0.0
20150123:1700,565.84,675.52,15.77,9.3,2.0,0.0
20150123:1800,551.67,676.16,23.83,12.79,1.59,0.0
20150123:1900,506.38,618.6,29.66,13.06,2.21,0.0
20150123:2000,466.69,573.0,32.55,14.26,2.55,0.0
20150123:2100,471.74,582.06,32.05,15.21,2.48,0.0
20150123:2200,516.84,637.26,28.24,15.85,2.55,0.0
20150123:2300,555.45,685.81,21.68,16.09,2.28,0.0
20150124:0000,525.23,643.6,13.33,15.74,2.07,0.0
20150124:0100,1.68,9.66,3.34,14.47,2.69,0.0
20150124:0200,0.0,0.0,0.0,13.08,2.28,0.0
20150124:0300,0.0,0.0,0.0,11.97,2.0,0.0
20150124:0400,0.0,0.0,0.0,11.01,2.14,0.0
20150124:0500,0.0,0.0,0.0,10.53,1.38,0.0
20150124:0600,0.0,0.0,0.0,11.45,0.69,0.0
20150124:0700,0.0,0.0,0.0,10.79,1.52,0.0
20150124:0800,0.0,0.0,0.0,9.86,1.79,0.0
20150124:0900,0.0,0.0,0.0,9.77,1.79,0.0
20150124:1000,0.0,0.0,0.0,9.82,1.86,0.0
20150124:1100,0.0,0.0,0.0,9.64,2.0,0.0
20150124:1200,0.0,0.0,0.0,8.97,2.34,0.0
20150124:1300,0.0,0.0,0.0,9.0,2.76,0.0
20150124:1400,0.0,0.0,0.0,9.31,3.17,0.0
20150124:1500,0.0,0.0,0.0,9.45,3.31,0.0
20150124:1600,418.99,488.6,6.27,9.61,3.24,0.0
20150124:1700,565.27,676.52,15.92,11.94,3.03,0.0
20150124:1800,558.88,677.61,24.01,14.39,3.45,0.0
20150124:1900,512.22,621.92,29.87,14.76,4.0,0.0
20150124:2000,470.94,577.17,32.78,16.23,4.14,0.0
20150124:2100,476.52,586.69,32.29,17.32,4.21,0.0
20150124:2200,521.65,642.85,28.48,17.96,3.93,0.0
20150124:2300,560.83,694.67,21.92,18.25,3.1,0.0
20150125:0000,527.94,655.83,13.55,17.99,1.93,0.0
20150125:0100,1.89,10.17,3.55,16.99,1.24,0.0
20150125:0200,0.0,0.0,0.0,14.7,1.24,0.0
20150125:0300,0.0,0.0,0.0,13.08,1.52,0.0
20150125:0400,0.0,0.0,0.0,11.78,1.66,0.0
20150125:0500,0.0,0.0,0.0,10.82,1.72,0.0
20150125:0600,0.0,0.0,0.0,9.82,1.93,0.0
20150125:0700,0.0,0.0,0.0,9.49,2.21,0.0
20150125:0800,0.0,0.0,0.0,9.32,2.62,0.0
20150125:0900,0.0,0.0,0.0,9.19,2.97,0.0
20150125:1000,0.0,0.0,0.0,9.32,3.31,0.0
20150125:1100,0.0,0.0,0.0,9.24,3.52,0.0
20150125:1200,0.0,0.0,0.0,9.05,3.66,0.0
20150125:1300,0.0,0.0,0.0,8.81,3.66,0.0
20150125:1400,0.0,0.0,0.0,8.48,3.79,0.0
20150125:1500,0.0,0.0,0.0,7.92,3.86,0.0
20150125:1600,442.95,510.3,6.4,7.64,3.86,0.0
20150125:1700,593.93,700.89,16.07,9.63,3.66,0.0
20150125:1800,582.82,699.19,24.19,12.29,3.72,0.0
20150125:1900,537.31,639.99,30.08,12.39,5.52,0.0
20150125:2000,492.8,594.55,33.02,14.12,5.24,0.0
20150125:2100,496.06,603.95,32.54,15.64,4.83,0.0
20150125:2200,541.62,661.96,28.73,16.68,4.41,0.0
20150125:2300,585.03,715.82,22.15,17.18,4.21,0.0
20150126:0000,560.26,683.27,13.77,16.98,3.66,0.0
20150126:0100,2.17,10.7,3.76,15.94,3.03,0.0
20150126:0200,0.0,0.0,0.0,14.3,2.55,0.0
20150126:0300,0.0,0.0,0.0,12.4,2.21,0.0
20150126:0400,0.0,0.0,0.0,10.79,2.0,0.0
20150126:0500,0.0,0.0,0.0,9.73,2.07,0.0
20150126:0600,0.0,0.0,0.0,8.9,2.14,0.0
20150126:0700,0.0,0.0,0.0,8.66,1.72,0.0
20150126:0800,0.0,0.0,0.0,7.81,2.0,0.0
20150126:0900,0.0,0.0,0.0,7.22,2.07,0.0
20150126:1000,0.0,0.0,0.0,6.75,2.0,0.0
20150126:1100,0.0,0.0,0.0,6.62,2.34,0.0
20150126:1200,0.0,0.0,0.0,6.61,2.69,0.0
20150126:1300,0.0,0.0,0.0,6.57,2.76,0.0
20150126:1400,0.0,0.0,0.0,6.55,2.9,0.0
20150126:1500,0.0,0.0,0.0,6.59,3.03,0.0
20150126:1600,441.33,509.28,6.53,6.89,2.97,0.0
20150126:1700,342.97,401.61,16.23,8.64,2.83,0.0
20150126:1800,376.84,448.96,24.38,11.34,2.97,0.0
20150126:1900,525.42,630.79,30.3,11.42,3.31,0.0
20150126:2000,481.12,582.45,33.26,13.41,3.79,0.0
20150126:2100,425.07,517.85,32.8,14.97,3.79,0.0
20150126:2200,467.12,570.95,28.98,16.01,3.24,0.0
20150126:2300,389.42,474.75,22.39,16.56,2.9,0.0
20150127:0000,30.42,51.72,14.0,16.48,2.55,0.0
20150127:0100,2.69,11.71,3.97,15.72,2.0,0.0
20150127:0200,0.0,0.0,0.0,14.33,1.66,0.0
20150127:0300,0.0,0.0,0.0,12.97,1.45,0.0
20150127:0400,0.0,0.0,0.0,12.52,1.31,0.0
20150127:0500,0.0,0.0,0.0,12.76,0.9,0.0
20150127:0600,0.0,0.0,0.0,12.69,0.41,0.0
20150127:0700,0.0,0.0,0.0,11.96,0.76,0.0
20150127:0800,0.0,0.0,0.0,10.56,1.52,0.0
20150127:0900,0.0,0.0,0.0,10.51,2.28,0.0
20150127:1000,0.0,0.0,0.0,10.88,2.76,0.0
20150127:1100,0.0,0.0,0.0,11.42,3.45,0.0
20150127:1200,0.0,0.0,0.0,11.76,4.34,0.0
20150127:1300,0.0,0.0,0.0,12.03,4.76,0.0
20150127:1400,0.0,0.0,0.0,12.29,4.76,0.0
20150127:1500,0.0,0.0,0.0,12.55,4.83,0.0
20150127:1600,0.0,2.61,6.67,12.84,4.9,0.0
20150127:1700,74.78,104.01,16.39,13.46,4.83,0.0
20150127:1800,119.32,156.48,24.57,14.11,4.14,0.0
20150127:1900,221.41,279.22,30.52,16.14,1.86,0.0
20150127:2000,100.06,137.24,33.51,17.01,2.07,0.0
20150127:2100,106.44,144.73,33.06,17.13,2.69,0.0
20150127:2200,153.8,199.67,29.24,16.92,2.83,0.0
20150127:2300,172.45,219.5,22.64,16.75,2.83,0.0
20150128:0000,198.76,247.62,14.23,16.36,2.28,0.0
20150128:0100,2.97,12.24,4.18,15.65,1.17,0.0
20150128:0200,0.0,0.0,0.0,14.79,0.55,0.0
20150128:0300,0.0,0.0,0.0,14.53,0.69,0.0
20150128:0400,0.0,0.0,0.0,14.08,0.76,0.0
20150128:0500,0.0,0.0,0.0,13.67,0.69,0.0
20150128:0600,0.0,0.0,0.0,13.28,0.62,0.0
20150128:0700,0.0,0.0,0.0,11.84,1.31,0.0
20150128:0800,0.0,0.0,0.0,11.19,1.38,0.0
20150128:0900,0.0,0.0,0.0,10.31,1.59,0.0
20150128:1000,0.0,0.0,0.0,9.75,1.66,0.0
20150128:1100,0.0,0.0,0.0,9.48,1.66,0.0
20150128:1200,0.0,0.0,0.0,9.02,1.66,0.0
20150128:1300,0.0,0.0,0.0,8.18,1.79,0.0
20150128:1400,0.0,0.0,0.0,7.65,1.79,0.0
20150128:1500,0.0,0.0,0.0,7.19,1.72,0.0
20150128:1600,420.87,491.41,6.81,7.59,1.72,0.0
20150128:1700,559.94,672.69,16.56,9.92,1.66,0.0
20150128:1800,555.05,676.13,24.77,11.33,1.45,0.0
20150128:1900,510.08,623.42,30.75,12.44,1.72,0.0
20150128:2000,410.25,503.48,33.76,13.75,1.86,0.0
20150128:2100,477.41,588.59,33.32,14.83,2.14,0.0
20150128:2200,521.65,641.36,29.5,15.45,2.55,0.0
20150128:2300,430.74,523.48,22.88,15.64,2.76,0.0
20150129:0000,366.65,441.83,14.46,15.34,2.83,0.0
20150129:0100,2.76,11.79,4.4,14.37,2.62,0.0
20150129:0200,0.0,0.0,0.0,13.27,2.48,0.0
20150129:0300,0.0,0.0,0.0,12.46,2.34,0.0
20150129:0400,0.0,0.0,0.0,11.59,2.0,0.0
20150129:0500,0.0,0.0,0.0,10.71,1.86,0.0
20150129:0600,0.0,0.0,0.0,10.03,1.79,0.0
20150129:0700,0.0,0.0,0.0,10.64,1.45,0.0
20150129:0800,0.0,0.0,0.0,11.33,1.1,0.0
20150129:0900,0.0,0.0,0.0,11.14,0.83,0.0
20150129:1000,0.0,0.0,0.0,10.58,0.9,0.0
20150129:1100,0.0,0.0,0.0,8.77,1.1,0.0
20150129:1200,0.0,0.0,0.0,8.24,1.31,0.0
20150129:1300,0.0,0.0,0.0,8.28,1.59,0.0
20150129:1400,0.0,0.0,0.0,8.1,1.79,0.0
20150129:1500,0.0,0.0,0.0,8.1,2.0,0.0
20150129:1600,427.09,498.31,6.96,8.12,2.14,0.0
20150129:1700,572.09,680.14,16.73,8.74,2.14,0.0
20150129:1800,566.8,680.98,24.97,10.07,2.14,0.0
20150129:1900,516.03,628.87,30.99,12.7,2.14,0.0
20150129:2000,477.85,586.72,34.03,14.28,2.28,1.0
20150129:2100,481.41,594.36,33.59,15.4,2.28,0.0
20150129:2200,526.05,645.78,29.76,15.99,3.03,0.0
20150129:2300,569.8,692.58,23.13,15.99,4.0,0.0
20150130:0000,546.35,657.93,14.69,15.56,4.14,0.0
20150130:0100,311.38,371.22,4.61,14.64,3.72,0.0
20150130:0200,0.0,0.0,0.0,13.46,3.59,0.0
20150130:0300,0.0,0.0,0.0,12.72,3.31,0.0
20150130:0400,0.0,0.0,0.0,12.19,2.97,0.0
20150130:0500,0.0,0.0,0.0,11.67,2.48,0.0
20150130:0600,0.0,0.0,0.0,10.84,2.07,0.0
20150130:0700,0.0,0.0,0.0,10.14,1.72,0.0
20150130:0800,0.0,0.0,0.0,9.81,1.52,0.0
20150130:0900,0.0,0.0,0.0,9.74,1.1,0.0
20150130:1000,0.0,0.0,0.0,9.34,1.24,0.0
20150130:1100,0.0,0.0,0.0,9.69,1.59,0.0
20150130:1200,0.0,0.0,0.0,9.95,1.86,0.0
20150130:1300,0.0,0.0,0.0,9.97,1.66,0.0
20150130:1400,0.0,0.0,0.0,9.92,1.24,0.0
20150130:1500,0.0,0.0,0.0,9.76,0.76,0.0
20150130:1600,423.35,507.43,7.11,9.79,0.34,0.0
20150130:1700,134.29,170.59,16.91,10.29,0.62,0.0
20150130:1800,555.71,687.47,25.18,11.06,0.41,0.0
20150130:1900,510.73,635.58,31.23,12.64,0.48,0.0
20150130:2000,476.74,592.87,34.29,13.83,0.9,0.0
20150130:2100,487.4,600.13,33.87,14.85,2.28,0.0
20150130:2200,534.7,652.74,30.03,15.34,3.38,0.0
20150130:2300,578.47,703.58,23.39,15.18,3.52,0.0
20150131:0000,554.93,668.97,14.93,14.77,3.59,0.0
20150131:0100,333.7,396.58,4.83,13.98,3.45,0.0
20150131:0200,0.0,0.0,0.0,13.14,2.62,0.0
20150131:0300,0.0,0.0,0.0,12.62,1.72,0.0
20150131:0400,0.0,0.0,0.0,12.0,1.03,0.0
20150131:0500,0.0,0.0,0.0,12.34,0.55,0.0
20150131:0600,0.0,0.0,0.0,12.32,0.97,0.0
20150131:0700,0.0,0.0,0.0,10.79,1.38,0.0
20150131:0800,0.0,0.0,0.0,11.74,1.03,0.0
20150131:0900,0.0,0.0,0.0,10.19,1.72,0.0
20150131:1000,0.0,0.0,0.0,10.52,2.48,0.0
20150131:1100,0.0,0.0,0.0,11.1,3.1,0.0
20150131:1200,0.0,0.0,0.0,11.36,3.66,0.0
20150131:1300,0.0,0.0,0.0,11.46,4.0,0.0
20150131:1400,0.0,0.0,0.0,11.1,3.86,0.0
20150131:1500,0.0,0.0,0.0,10.65,3.66,0.0
20150131:1600,491.97,577.34,7.27,10.62,3.59,0.0
20150131:1700,622.21,748.93,17.1,12.8,3.59,0.0
20150131:1800,604.59,742.48,25.4,15.14,2.97,0.0
20150131:1900,547.79,681.51,31.48,17.24,2.69,0.0
20150131:2000,505.13,633.58,34.56,18.26,2.34,0.0
20150131:2100,508.54,640.35,34.15,18.87,2.28,0.0
20150131:2200,556.5,693.97,30.31,18.96,3.31,0.0
20150131:2300,594.86,745.13,23.64,18.82,2.69,0.0
20150201:0000,563.33,714.01,15.17,18.29,1.03,0.0
20150201:0100,355.28,435.57,5.05,17.21,1.1,0.0
20150201:0200,0.0,0.0,0.0,15.33,2.0,0.0
20150201:0300,0.0,0.0,0.0,13.74,2.83,0.0
20150201:0400,0.0,0.0,0.0,12.4,2.48,0.0
20150201:0500,0.0,0.0,0.0,11.03,1.79,0.0
20150201:0600,0.0,0.0,0.0,10.1,1.93,0.0
20150201:0700,0.0,0.0,0.0,11.37,1.31,0.0
20150201:0800,0.0,0.0,0.0,11.39,1.24,0.0
20150201:0900,0.0,0.0,0.0,10.6,1.38,0.0
20150201:1000,0.0,0.0,0.0,10.35,1.24,0.0
20150201:1100,0.0,0.0,0.0,10.41,0.69,0.0
20150201:1200,0.0,0.0,0.0,9.34,0.97,0.0
20150201:1300,0.0,0.0,0.0,8.75,1.86,0.0
20150201:1400,0.0,0.0,0.0,9.1,2.69,0.0
20150201:1500,0.0,0.0,0.0,9.01,2.41,0.0
20150201:1600,188.24,227.3,7.44,9.09,1.59,0.0
20150201:1700,587.87,710.63,17.29,10.36,1.66,0.0
20150201:1800,458.38,562.14,25.62,12.07,0.48,0.0
20150201:1900,382.05,472.2,31.73,13.92,0.76,0.0
20150201:2000,408.26,501.04,34.84,14.66,2.34,0.0
20150201:2100,424.86,522.82,34.43,15.24,2.28,0.0
20150201:2200,480.54,598.23,30.58,16.06,1.31,0.0
20150201:2300,435.83,541.15,23.9,16.81,1.1,0.0
20150202:0000,367.65,450.18,15.41,16.56,1.45,0.0
20150202:0100,25.07,43.84,5.27,15.52,2.76,0.0
20150202:0200,0.0,0.0,0.0,14.22,2.55,0.0
20150202:0300,0.0,0.0,0.0,13.28,2.14,0.0
20150202:0400,0.0,0.0,0.0,12.13,2.0,0.0
20150202:0500,0.0,0.0,0.0,10.98,1.72,0.0
20150202:0600,0.0,0.0,0.0,10.24,1.72,0.0
20150202:0700,0.0,0.0,0.0,11.92,1.17,0.0
20150202:0800,0.0,0.0,0.0,9.62,2.0,0.0
20150202:0900,0.0,0.0,0.0,9.34,2.21,0.0
20150202:1000,0.0,0.0,0.0,9.19,1.72,0.0
20150202:1100,0.0,0.0,0.0,9.39,1.52,0.0
20150202:1200,0.0,0.0,0.0,8.97,1.52,0.0
20150202:1300,0.0,0.0,0.0,9.37,1.31,0.0
20150202:1400,0.0,0.0,0.0,9.38,1.31,0.0
20150202:1500,0.0,0.0,0.0,9.58,1.24,0.0
20150202:1600,437.95,519.95,7.61,9.51,1.1,0.0
20150202:1700,184.26,227.33,17.49,11.04,1.03,0.0
20150202:1800,361.46,441.03,25.85,13.98,1.38,0.0
20150202:1900,259.08,318.63,31.99,12.43,1.72,0.0
20150202:2000,489.11,602.09,35.12,14.03,1.79,0.0
20150202:2100,358.04,443.97,34.72,15.6,1.72,0.0
20150202:2200,399.27,493.7,30.86,16.69,2.0,0.0
20150202:2300,338.76,416.62,24.16,17.19,2.28,0.0
20150203:0000,305.62,373.47,15.65,17.04,2.41,0.0
20150203:0100,6.65,18.59,5.49,16.29,2.21,0.0
20150203:0200,0.0,0.0,0.0,15.17,2.55,0.0
20150203:0300,0.0,0.0,0.0,14.04,3.03,0.0
20150203:0400,0.0,0.0,0.0,13.2,2.69,0.0
20150203:0500,0.0,0.0,0.0,12.35,2.07,0.0
20150203:0600,0.0,0.0,0.0,11.36,1.59,0.0
20150203:0700,0.0,0.0,0.0,11.07,1.52,0.0
20150203:0800,0.0,0.0,0.0,11.11,1.38,0.0
20150203:0900,0.0,0.0,0.0,10.65,1.59,0.0
20150203:1000,0.0,0.0,0.0,10.58,1.79,0.0
20150203:1100,0.0,0.0,0.0,10.56,2.0,0.0
20150203:1200,0.0,0.0,0.0,10.25,1.66,0.0
20150203:1300,0.0,0.0,0.0,9.98,1.17,0.0
20150203:1400,0.0,0.0,0.0,9.86,1.24,0.0
20150203:1500,0.0,0.0,0.0,9.83,1.24,0.0
20150203:1600,42.67,64.56,7.78,9.87,1.31,0.0
20150203:1700,547.52,663.82,17.69,10.41,1.03,0.0
20150203:1800,574.8,705.82,26.08,12.07,1.31,0.0
20150203:1900,511.71,632.8,32.25,14.73,1.59,0.0
20150203:2000,451.13,561.04,35.41,16.26,1.66,0.0
20150203:2100,447.46,558.65,35.02,17.5,1.86,0.0
20150203:2200,403.72,502.49,31.14,18.5,2.28,0.0
20150203:2300,249.86,314.45,24.42,18.84,1.45,0.0
20150204:0000,259.63,321.26,15.89,17.9,1.93,0.0
20150204:0100,91.82,123.7,5.71,16.49,1.31,0.0
20150204:0200,0.0,0.0,0.0,15.43,0.76,0.0
20150204:0300,0.0,0.0,0.0,13.98,0.97,0.0
20150204:0400,0.0,0.0,0.0,12.52,1.66,0.0
20150204:0500,0.0,0.0,0.0,11.87,2.55,0.0
20150204:0600,0.0,0.0,0.0,11.23,2.62,0.0
20150204:0700,0.0,0.0,0.0,12.61,0.83,0.0
20150204:0800,0.0,0.0,0.0,12.2,0.83,0.0
20150204:0900,0.0,0.0,0.0,11.82,1.03,0.0
20150204:1000,0.0,0.0,0.0,11.76,0.97,0.0
20150204:1100,0.0,0.0,0.0,11.44,0.69,0.0
20150204:1200,0.0,0.0,0.0,11.04,0.9,0.0
20150204:1300,0.0,0.0,0.0,8.95,1.45,0.0
20150204:1400,0.0,0.0,0.0,8.93,1.86,0.0
20150204:1500,0.0,0.0,0.0,9.45,1.72,0.0
20150204:1600,165.61,202.82,7.97,10.1,2.0,0.0
20150204:1700,290.33,346.5,17.9,11.02,2.28,0.0
20150204:1800,404.08,483.23,26.32,12.07,2.83,0.0
20150204:1900,378.14,463.99,32.52,14.43,1.79,0.0
20150204:2000,329.43,409.26,35.7,15.8,1.86,0.0
20150204:2100,280.32,349.47,35.31,16.45,2.76,0.0
20150204:2200,281.56,346.69,31.43,16.25,4.28,0.0
20150204:2300,254.59,310.81,24.69,15.29,4.97,0.0
20150205:0000,458.53,544.38,16.13,14.31,4.76,0.0
20150205:0100,207.72,251.52,5.93,13.61,4.41,0.0
20150205:0200,0.0,0.0,0.0,12.87,4.69,0.0
20150205:0300,0.0,0.0,0.0,12.45,4.76,0.0
20150205:0400,0.0,0.0,0.0,12.12,4.9,0.0
20150205:0500,0.0,0.0,0.0,11.99,5.38,0.0
20150205:0600,0.0,0.0,0.0,11.95,5.66,0.0
20150205:0700,0.0,0.0,0.0,11.76,4.9,0.0
20150205:0800,0.0,0.0,0.0,11.72,5.79,0.0
20150205:0900,0.0,0.0,0.0,11.59,6.07,0.0
20150205:1000,0.0,0.0,0.0,11.61,6.07,0.0
20150205:1100,0.0,0.0,0.0,11.52,5.72,0.0
20150205:1200,0.0,0.0,0.0,11.52,4.97,0.0
20150205:1300,0.0,0.0,0.0,11.65,4.76,0.0
20150205:1400,0.0,0.0,0.0,11.76,4.97,0.0
20150205:1500,0.0,0.0,0.0,11.92,5.24,0.0
20150205:1600,28.72,48.16,8.15,12.09,5.45,0.0
20150205:1700,88.22,119.06,18.11,12.6,5.52,0.0
20150205:1800,150.92,191.4,26.57,13.35,6.28,0.0
20150205:1900,313.83,380.1,32.8,13.96,5.03,0.0
20150205:2000,325.35,395.71,36.0,14.54,5.45,1.0
20150205:2100,326.64,397.2,35.62,14.79,5.72,0.0
20150205:2200,322.46,389.97,31.72,14.98,6.28,0.0
20150205:2300,193.22,239.85,24.96,14.82,6.62,0.0
20150206:0000,99.48,132.32,16.38,14.45,6.62,0.0
20150206:0100,6.84,18.73,6.16,13.98,6.41,0.0
20150206:0200,0.0,0.0,0.0,13.42,6.34,0.0
20150206:0300,0.0,0.0,0.0,13.05,6.34,0.0
20150206:0400,0.0,0.0,0.0,12.92,6.76,0.0
20150206:0500,0.0,0.0,0.0,12.91,6.83,0.0
20150206:0600,0.0,0.0,0.0,12.98,6.41,0.0
20150206:0700,0.0,0.0,0.0,13.64,7.79,0.0
20150206:0800,0.0,0.0,0.0,13.65,8.34,0.0
20150206:0900,0.0,0.0,0.0,13.56,8.48,0.0
20150206:1000,0.0,0.0,0.0,13.63,7.93,0.0
20150206:1100,0.0,0.0,0.0,13.75,7.24,0.0
20150206:1200,0.0,0.0,0.0,13.78,7.31,0.0
20150206:1300,0.0,0.0,0.0,13.62,8.07,0.0
20150206:1400,0.0,0.0,0.0,13.44,9.03,0.0
20150206:1500,0.0,0.0,0.0,13.41,9.59,0.0
20150206:1600,0.0,0.66,8.34,13.56,9.93,0.0
20150206:1700,1.4,9.04,18.33,14.08,10.62,0.0
20150206:1800,7.87,20.36,26.82,14.73,10.41,0.0
20150206:1900,13.02,28.13,33.08,15.39,11.31,0.0
20150206:2000,56.39,83.53,36.3,15.02,11.86,0.0
20150206:2100,41.32,65.16,35.92,15.02,11.45,0.0
20150206:2200,73.05,103.14,32.01,14.94,11.1,0.0
