Latitude (decimal degrees):	37.779
Longitude (decimal degrees):	-122.420
Elevation (m):	19
Radiation database:	PVGIS-NSRDB


Slope: 36 deg. (optimum)
Azimuth: 11 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20150119:0900,0.0,0.0,0.0,13.07,1.72,0.0
20150119:1000,0.0,0.0,0.0,13.19,2.07,0.0
20150119:1100,0.0,0.0,0.0,13.28,2.62,0.0
20150119:1200,0.0,0.0,0.0,13.25,2.97,0.0
20150119:1300,0.0,0.0,0.0,13.18,2.55,0.0
20150119:1400,0.0,0.0,0.0,12.74,2.07,0.0
20150119:1500,0.0,0.0,0.0,12.11,1.86,0.0
20150119:1600,115.39,166.17,5.73,11.59,2.07,0.0
20150119:1700,361.39,440.58,15.25,11.85,2.28,0.0
20150119:1800,129.35,167.49,23.19,12.19,2.14,0.0
20150119:1900,407.9,490.34,28.9,13.0,2.76,0.0
20150119:2000,769.65,953.64,31.68,13.47,3.1,0.0
20150119:2100,779.85,969.73,31.12,14.01,3.17,0.0
20150119:2200,726.34,897.11,27.31,14.51,3.24,0.0
20150119:2300,608.54,740.97,20.79,14.72,3.31,0.0
20150120:0000,406.22,491.69,12.47,14.72,3.17,0.0
20150120:0100,4.4,14.71,2.53,13.94,2.97,0.0
20150120:0200,0.0,0.0,0.0,12.97,3.24,0.0
20150120:0300,0.0,0.0,0.0,12.1,3.38,0.0
20150120:0400,0.0,0.0,0.0,11.51,3.38,0.0
20150120:0500,0.0,0.0,0.0,11.1,3.45,0.0
20150120:0600,0.0,0.0,0.0,10.84,3.52,0.0
20150120:0700,0.0,0.0,0.0,10.22,1.52,0.0
20150120:0800,0.0,0.0,0.0,9.55,1.45,0.0
20150120:0900,0.0,0.0,0.0,9.24,1.66,0.0
20150120:1000,0.0,0.0,0.0,9.22,1.86,0.0
20150120:1100,0.0,0.0,0.0,8.89,1.59,0.0
20150120:1200,0.0,0.0,0.0,8.73,1.24,0.0
20150120:1300,0.0,0.0,0.0,8.72,1.31,0.0
20150120:1400,0.0,0.0,0.0,8.71,1.59,0.0
20150120:1500,0.0,0.0,0.0,8.61,1.45,0.0
20150120:1600,11.83,25.8,5.83,8.73,1.24,0.0
20150120:1700,46.47,70.03,15.37,9.05,1.03,0.0
20150120:1800,232.15,282.73,23.34,9.77,1.1,0.0
20150120:1900,688.35,853.32,29.08,10.49,1.24,0.0
20150120:2000,756.81,952.88,31.89,11.37,1.38,0.0
20150120:2100,764.01,968.8,31.34,12.36,1.38,0.0
20150120:2200,717.57,898.08,27.53,12.99,1.72,0.0
20150120:2300,609.53,741.58,21.01,13.44,2.76,0.0
20150121:0000,413.33,497.31,12.68,13.3,3.03,0.0
20150121:0100,4.95,15.58,2.73,12.71,2.83,0.0
20150121:0200,0.0,0.0,0.0,11.87,2.9,0.0
20150121:0300,0.0,0.0,0.0,11.24,2.83,0.0
20150121:0400,0.0,0.0,0.0,10.62,2.48,0.0
20150121:0500,0.0,0.0,0.0,9.82,2.21,0.0
20150121:0600,0.0,0.0,0.0,8.94,1.93,0.0
20150121:0700,0.0,0.0,0.0,10.82,0.69,0.0
20150121:0800,0.0,0.0,0.0,10.14,0.48,0.0
20150121:0900,0.0,0.0,0.0,9.34,0.55,0.0
20150121:1000,0.0,0.0,0.0,8.22,0.55,0.0
20150121:1100,0.0,0.0,0.0,7.33,0.76,0.0
20150121:1200,0.0,0.0,0.0,7.48,0.9,0.0
20150121:1300,0.0,0.0,0.0,7.45,1.31,0.0
20150121:1400,0.0,0.0,0.0,7.44,1.86,0.0
20150121:1500,0.0,0.0,0.0,7.31,2.0,0.0
20150121:1600,126.71,177.56,5.93,7.15,1.86,0.0
20150121:1700,378.77,455.53,15.5,7.86,1.59,0.0
20150121:1800,571.88,692.14,23.5,9.56,1.45,0.0
20150121:1900,704.72,866.74,29.27,11.75,2.28,0.0
20150121:2000,774.16,966.47,32.1,12.97,2.48,0.0
20150121:2100,784.61,980.55,31.57,13.83,2.83,0.0
20150121:2200,731.43,908.59,27.76,14.39,2.83,0.0
20150121:2300,612.32,751.94,21.23,14.7,2.55,0.0
20150122:0000,413.83,504.53,12.89,14.59,2.07,0.0
20150122:0100,5.43,16.44,2.93,13.85,2.0,0.0
20150122:0200,0.0,0.0,0.0,12.47,2.55,0.0
20150122:0300,0.0,0.0,0.0,11.26,3.03,0.0
20150122:0400,0.0,0.0,0.0,10.41,3.24,0.0
20150122:0500,0.0,0.0,0.0,9.73,2.83,0.0
20150122:0600,0.0,0.0,0.0,8.89,2.07,0.0
20150122:0700,0.0,0.0,0.0,8.41,2.28,0.0
20150122:0800,0.0,0.0,0.0,7.74,2.21,0.0
20150122:0900,0.0,0.0,0.0,7.29,2.07,0.0
20150122:1000,0.0,0.0,0.0,7.08,2.28,0.0
20150122:1100,0.0,0.0,0.0,7.04,2.34,0.0
20150122:1200,0.0,0.0,0.0,7.12,2.48,0.0
20150122:1300,0.0,0.0,0.0,7.43,2.9,0.0
20150122:1400,0.0,0.0,0.0,7.55,3.24,0.0
20150122:1500,0.0,0.0,0.0,7.74,3.52,0.0
20150122:1600,1.11,8.29,6.04,8.11,3.52,0.0
20150122:1700,41.99,64.5,15.63,9.14,3.52,0.0
20150122:1800,118.07,153.17,23.66,10.53,3.79,0.0
20150122:1900,710.33,844.82,29.46,9.86,4.34,0.0
20150122:2000,783.1,943.86,32.32,11.15,4.55,0.0
20150122:2100,789.34,956.99,31.81,12.38,4.69,0.0
20150122:2200,735.69,887.27,28.0,13.38,5.1,0.0
20150122:2300,615.06,734.57,21.45,13.84,5.24,0.0
20150123:0000,410.54,491.5,13.11,13.72,4.21,0.0
20150123:0100,5.46,16.44,3.14,12.92,3.86,0.0
20150123:0200,0.0,0.0,0.0,11.7,3.79,0.0
20150123:0300,0.0,0.0,0.0,10.78,3.24,0.0
20150123:0400,0.0,0.0,0.0,9.92,2.83,0.0
20150123:0500,0.0,0.0,0.0,9.18,2.62,0.0
20150123:0600,0.0,0.0,0.0,8.51,2.41,0.0
20150123:0700,0.0,0.0,0.0,7.86,2.21,0.0
20150123:0800,0.0,0.0,0.0,7.26,2.07,0.0
20150123:0900,0.0,0.0,0.0,6.89,2.07,0.0
20150123:1000,0.0,0.0,0.0,6.66,1.93,0.0
20150123:1100,0.0,0.0,0.0,7.64,1.45,0.0
20150123:1200,0.0,0.0,0.0,7.93,1.38,0.0
20150123:1300,0.0,0.0,0.0,7.6,1.45,0.0
20150123:1400,0.0,0.0,0.0,6.12,2.0,0.0
20150123:1500,0.0,0.0,0.0,6.3,2.48,0.0
20150123:1600,122.99,172.24,6.15,6.48,2.41,0.0
20150123:1700,369.32,445.76,15.77,9.3,2.0,0.0
20150123:1800,555.1,680.16,23.83,12.79,1.59,0.0
20150123:1900,689.5,852.6,29.66,13.06,2.21,0.0
20150123:2000,759.68,951.49,32.55,14.26,2.55,0.0
20150123:2100,766.27,966.96,32.05,15.21,2.48,0.0
20150123:2200,714.83,895.95,28.24,15.85,2.55,0.0
20150123:2300,597.67,740.1,21.68,16.09,2.28,0.0
20150124:0000,405.44,496.67,13.33,15.74,2.07,0.0
20150124:0100,5.93,17.31,3.34,14.47,2.69,0.0
20150124:0200,0.0,0.0,0.0,13.08,2.28,0.0
20150124:0300,0.0,0.0,0.0,11.97,2.0,0.0
20150124:0400,0.0,0.0,0.0,11.01,2.14,0.0
20150124:0500,0.0,0.0,0.0,10.53,1.38,0.0
20150124:0600,0.0,0.0,0.0,11.45,0.69,0.0
20150124:0700,0.0,0.0,0.0,10.79,1.52,0.0
20150124:0800,0.0,0.0,0.0,9.86,1.79,0.0
20150124:0900,0.0,0.0,0.0,9.77,1.79,0.0
20150124:1000,0.0,0.0,0.0,9.82,1.86,0.0
20150124:1100,0.0,0.0,0.0,9.64,2.0,0.0
20150124:1200,0.0,0.0,0.0,8.97,2.34,0.0
20150124:1300,0.0,0.0,0.0,9.0,2.76,0.0
20150124:1400,0.0,0.0,0.0,9.31,3.17,0.0
20150124:1500,0.0,0.0,0.0,9.45,3.31,0.0
20150124:1600,123.25,174.77,6.27,9.61,3.24,0.0
20150124:1700,366.71,445.29,15.92,11.94,3.03,0.0
20150124:1800,560.45,679.2,24.01,14.39,3.45,0.0
20150124:1900,698.24,853.44,29.87,14.76,4.0,0.0
20150124:2000,768.42,953.91,32.78,16.23,4.14,0.0
20150124:2100,777.13,970.87,32.29,17.32,4.21,0.0
20150124:2200,723.09,902.06,28.48,17.96,3.93,0.0
20150124:2300,603.51,749.38,21.92,18.25,3.1,0.0
20150125:0000,408.29,506.35,13.55,17.99,1.93,0.0
20150125:0100,6.36,18.18,3.55,16.99,1.24,0.0
20150125:0200,0.0,0.0,0.0,14.7,1.24,0.0
20150125:0300,0.0,0.0,0.0,13.08,1.52,0.0
20150125:0400,0.0,0.0,0.0,11.78,1.66,0.0
20150125:0500,0.0,0.0,0.0,10.82,1.72,0.0
20150125:0600,0.0,0.0,0.0,9.82,1.93,0.0
20150125:0700,0.0,0.0,0.0,9.49,2.21,0.0
20150125:0800,0.0,0.0,0.0,9.32,2.62,0.0
20150125:0900,0.0,0.0,0.0,9.19,2.97,0.0
20150125:1000,0.0,0.0,0.0,9.32,3.31,0.0
20150125:1100,0.0,0.0,0.0,9.24,3.52,0.0
20150125:1200,0.0,0.0,0.0,9.05,3.66,0.0
20150125:1300,0.0,0.0,0.0,8.81,3.66,0.0
20150125:1400,0.0,0.0,0.0,8.48,3.79,0.0
20150125:1500,0.0,0.0,0.0,7.92,3.86,0.0
20150125:1600,129.89,181.45,6.4,7.64,3.86,0.0
20150125:1700,383.51,459.12,16.07,9.63,3.66,0.0
20150125:1800,582.39,698.32,24.19,12.29,3.72,0.0
20150125:1900,731.17,874.93,30.08,12.39,5.52,0.0
20150125:2000,802.41,978.92,33.02,14.12,5.24,0.0
20150125:2100,806.96,996.96,32.54,15.64,4.83,0.0
20150125:2200,749.54,927.66,28.73,16.68,4.41,0.0
20150125:2300,629.49,771.82,22.15,17.18,4.21,0.0
20150126:0000,432.22,527.33,13.77,16.98,3.66,0.0
20150126:0100,6.95,19.04,3.76,15.94,3.03,0.0
20150126:0200,0.0,0.0,0.0,14.3,2.55,0.0
20150126:0300,0.0,0.0,0.0,12.4,2.21,0.0
20150126:0400,0.0,0.0,0.0,10.79,2.0,0.0
20150126:0500,0.0,0.0,0.0,9.73,2.07,0.0
20150126:0600,0.0,0.0,0.0,8.9,2.14,0.0
20150126:0700,0.0,0.0,0.0,8.66,1.72,0.0
20150126:0800,0.0,0.0,0.0,7.81,2.0,0.0
20150126:0900,0.0,0.0,0.0,7.22,2.07,0.0
20150126:1000,0.0,0.0,0.0,6.75,2.0,0.0
20150126:1100,0.0,0.0,0.0,6.62,2.34,0.0
20150126:1200,0.0,0.0,0.0,6.61,2.69,0.0
20150126:1300,0.0,0.0,0.0,6.57,2.76,0.0
20150126:1400,0.0,0.0,0.0,6.55,2.9,0.0
20150126:1500,0.0,0.0,0.0,6.59,3.03,0.0
20150126:1600,129.32,180.55,6.53,6.89,2.97,0.0
20150126:1700,237.33,287.87,16.23,8.64,2.83,0.0
20150126:1800,379.35,452.17,24.38,11.34,2.97,0.0
20150126:1900,708.18,857.98,30.3,11.42,3.31,0.0
20150126:2000,775.68,953.09,33.26,13.41,3.79,0.0
20150126:2100,668.8,818.05,32.8,14.97,3.79,0.0
20150126:2200,638.19,785.4,28.98,16.01,3.24,0.0
20150126:2300,419.91,511.44,22.39,16.56,2.9,0.0
20150127:0000,41.9,66.35,14.0,16.48,2.55,0.0
20150127:0100,8.05,20.77,3.97,15.72,2.0,0.0
20150127:0200,0.0,0.0,0.0,14.33,1.66,0.0
20150127:0300,0.0,0.0,0.0,12.97,1.45,0.0
20150127:0400,0.0,0.0,0.0,12.52,1.31,0.0
20150127:0500,0.0,0.0,0.0,12.76,0.9,0.0
20150127:0600,0.0,0.0,0.0,12.69,0.41,0.0
20150127:0700,0.0,0.0,0.0,11.96,0.76,0.0
20150127:0800,0.0,0.0,0.0,10.56,1.52,0.0
20150127:0900,0.0,0.0,0.0,10.51,2.28,0.0
20150127:1000,0.0,0.0,0.0,10.88,2.76,0.0
20150127:1100,0.0,0.0,0.0,11.42,3.45,0.0
20150127:1200,0.0,0.0,0.0,11.76,4.34,0.0
20150127:1300,0.0,0.0,0.0,12.03,4.76,0.0
20150127:1400,0.0,0.0,0.0,12.29,4.76,0.0
20150127:1500,0.0,0.0,0.0,12.55,4.83,0.0
20150127:1600,0.0,3.69,6.67,12.84,4.9,0.0
20150127:1700,81.96,113.26,16.39,13.46,4.83,0.0
20150127:1800,129.76,168.79,24.57,14.11,4.14,0.0
20150127:1900,245.73,306.54,30.52,16.14,1.86,0.0
20150127:2000,91.84,127.16,33.51,17.01,2.07,0.0
20150127:2100,98.87,135.46,33.06,17.13,2.69,0.0
20150127:2200,164.68,211.95,29.24,16.92,2.83,0.0
20150127:2300,191.45,241.76,22.64,16.75,2.83,0.0
20150128:0000,171.33,217.94,14.23,16.36,2.28,0.0
20150128:0100,8.61,21.64,4.18,15.65,1.17,0.0
20150128:0200,0.0,0.0,0.0,14.79,0.55,0.0
20150128:0300,0.0,0.0,0.0,14.53,0.69,0.0
20150128:0400,0.0,0.0,0.0,14.08,0.76,0.0
20150128:0500,0.0,0.0,0.0,13.67,0.69,0.0
20150128:0600,0.0,0.0,0.0,13.28,0.62,0.0
20150128:0700,0.0,0.0,0.0,11.84,1.31,0.0
20150128:0800,0.0,0.0,0.0,11.19,1.38,0.0
20150128:0900,0.0,0.0,0.0,10.31,1.59,0.0
20150128:1000,0.0,0.0,0.0,9.75,1.66,0.0
20150128:1100,0.0,0.0,0.0,9.48,1.66,0.0
20150128:1200,0.0,0.0,0.0,9.02,1.66,0.0
20150128:1300,0.0,0.0,0.0,8.18,1.79,0.0
20150128:1400,0.0,0.0,0.0,7.65,1.79,0.0
20150128:1500,0.0,0.0,0.0,7.19,1.72,0.0
20150128:1600,123.75,174.53,6.81,7.59,1.72,0.0
20150128:1700,361.15,438.25,16.56,9.92,1.66,0.0
20150128:1800,549.23,668.49,24.77,11.33,1.45,0.0
20150128:1900,677.8,839.9,30.75,12.44,1.72,0.0
20150128:2000,622.9,770.72,33.76,13.75,1.86,0.0
20150128:2100,757.16,957.32,33.32,14.83,2.14,0.0
20150128:2200,713.1,891.43,29.5,15.45,2.55,0.0
20150128:2300,462.88,562.52,22.88,15.64,2.76,0.0
20150129:0000,290.92,355.3,14.46,15.34,2.83,0.0
20150129:0100,8.12,20.77,4.4,14.37,2.62,0.0
20150129:0200,0.0,0.0,0.0,13.27,2.48,0.0
20150129:0300,0.0,0.0,0.0,12.46,2.34,0.0
20150129:0400,0.0,0.0,0.0,11.59,2.0,0.0
20150129:0500,0.0,0.0,0.0,10.71,1.86,0.0
20150129:0600,0.0,0.0,0.0,10.03,1.79,0.0
20150129:0700,0.0,0.0,0.0,10.64,1.45,0.0
20150129:0800,0.0,0.0,0.0,11.33,1.1,0.0
20150129:0900,0.0,0.0,0.0,11.14,0.83,0.0
20150129:1000,0.0,0.0,0.0,10.58,0.9,0.0
20150129:1100,0.0,0.0,0.0,8.77,1.1,0.0
20150129:1200,0.0,0.0,0.0,8.24,1.31,0.0
20150129:1300,0.0,0.0,0.0,8.28,1.59,0.0
20150129:1400,0.0,0.0,0.0,8.1,1.79,0.0
20150129:1500,0.0,0.0,0.0,8.1,2.0,0.0
20150129:1600,124.77,176.16,6.96,8.12,2.14,0.0
20150129:1700,367.29,441.68,16.73,8.74,2.14,0.0
20150129:1800,558.98,671.02,24.97,10.07,2.14,0.0
20150129:1900,683.54,843.48,30.99,12.7,2.14,0.0
20150129:2000,752.1,944.91,34.03,14.28,2.28,0.0
20150129:2100,760.47,962.88,33.59,15.4,2.28,0.0
20150129:2200,718.42,895.48,29.76,15.99,3.03,0.0
20150129:2300,611.39,744.48,23.13,15.99,4.0,0.0
20150130:0000,422.09,509.51,14.69,15.56,4.14,0.0
20150130:0100,138.46,183.33,4.61,14.64,3.72,0.0
20150130:0200,0.0,0.0,0.0,13.46,3.59,0.0
20150130:0300,0.0,0.0,0.0,12.72,3.31,0.0
20150130:0400,0.0,0.0,0.0,12.19,2.97,0.0
20150130:0500,0.0,0.0,0.0,11.67,2.48,0.0
20150130:0600,0.0,0.0,0.0,10.84,2.07,0.0
20150130:0700,0.0,0.0,0.0,10.14,1.72,0.0
20150130:0800,0.0,0.0,0.0,9.81,1.52,0.0
20150130:0900,0.0,0.0,0.0,9.74,1.1,0.0
20150130:1000,0.0,0.0,0.0,9.34,1.24,0.0
20150130:1100,0.0,0.0,0.0,9.69,1.59,0.0
20150130:1200,0.0,0.0,0.0,9.95,1.86,0.0
20150130:1300,0.0,0.0,0.0,9.97,1.66,0.0
20150130:1400,0.0,0.0,0.0,9.92,1.24,0.0
20150130:1500,0.0,0.0,0.0,9.76,0.76,0.0
20150130:1600,125.33,179.01,7.11,9.79,0.34,0.0
20150130:1700,120.32,156.9,16.91,10.29,0.62,0.0
20150130:1800,546.52,675.16,25.18,11.06,0.41,0.0
20150130:1900,668.19,848.92,31.23,12.64,0.48,0.0
20150130:2000,738.53,949.94,34.29,13.83,0.9,0.0
20150130:2100,766.25,968.3,33.87,14.85,2.28,0.0
20150130:2200,728.82,902.83,30.03,15.34,3.38,0.0
20150130:2300,619.79,755.56,23.39,15.18,3.52,0.0
20150131:0000,429.4,518.02,14.93,14.77,3.59,0.0
20150131:0100,148.99,195.26,4.83,13.98,3.45,0.0
20150131:0200,0.0,0.0,0.0,13.14,2.62,0.0
20150131:0300,0.0,0.0,0.0,12.62,1.72,0.0
20150131:0400,0.0,0.0,0.0,12.0,1.03,0.0
20150131:0500,0.0,0.0,0.0,12.34,0.55,0.0
20150131:0600,0.0,0.0,0.0,12.32,0.97,0.0
20150131:0700,0.0,0.0,0.0,10.79,1.38,0.0
20150131:0800,0.0,0.0,0.0,11.74,1.03,0.0
20150131:0900,0.0,0.0,0.0,10.19,1.72,0.0
20150131:1000,0.0,0.0,0.0,10.52,2.48,0.0
20150131:1100,0.0,0.0,0.0,11.1,3.1,0.0
20150131:1200,0.0,0.0,0.0,11.36,3.66,0.0
20150131:1300,0.0,0.0,0.0,11.46,4.0,0.0
20150131:1400,0.0,0.0,0.0,11.1,3.86,0.0
20150131:1500,0.0,0.0,0.0,10.65,3.66,0.0
20150131:1600,143.11,200.8,7.27,10.62,3.59,0.0
20150131:1700,396.59,482.07,17.1,12.8,3.59,0.0
20150131:1800,592.3,726.53,25.4,15.14,2.97,0.0
20150131:1900,718.88,907.89,31.48,17.24,2.69,0.0
20150131:2000,783.7,1012.82,34.56,18.26,2.34,0.0
20150131:2100,792.66,1031.2,34.15,18.87,2.28,0.0
20150131:2200,754.57,958.79,30.31,18.96,3.31,0.0
20150131:2300,635.81,799.31,23.64,18.82,2.69,0.0
20150201:0000,439.51,552.01,15.17,18.29,1.03,0.0
20150201:0100,160.85,213.6,5.05,17.21,1.1,0.0
20150201:0200,0.0,0.0,0.0,15.33,2.0,0.0
20150201:0300,0.0,0.0,0.0,13.74,2.83,0.0
20150201:0400,0.0,0.0,0.0,12.4,2.48,0.0
20150201:0500,0.0,0.0,0.0,11.03,1.79,0.0
20150201:0600,0.0,0.0,0.0,10.1,1.93,0.0
20150201:0700,0.0,0.0,0.0,11.37,1.31,0.0
20150201:0800,0.0,0.0,0.0,11.39,1.24,0.0
20150201:0900,0.0,0.0,0.0,10.6,1.38,0.0
20150201:1000,0.0,0.0,0.0,10.35,1.24,0.0
20150201:1100,0.0,0.0,0.0,10.41,0.69,0.0
20150201:1200,0.0,0.0,0.0,9.34,0.97,0.0
20150201:1300,0.0,0.0,0.0,8.75,1.86,0.0
20150201:1400,0.0,0.0,0.0,9.1,2.69,0.0
20150201:1500,0.0,0.0,0.0,9.01,2.41,0.0
20150201:1600,67.48,101.19,7.44,9.09,1.59,0.0
20150201:1700,376.16,457.47,17.29,10.36,1.66,0.0
20150201:1800,449.88,551.61,25.62,12.07,0.48,0.0
20150201:1900,471.87,583.29,31.73,13.92,0.76,0.0
20150201:2000,594.99,733.17,34.84,14.66,2.34,0.0
20150201:2100,636.66,791.13,34.43,15.24,2.28,0.0
20150201:2200,641.85,812.27,30.58,16.06,1.31,0.0
20150201:2300,465.54,578.91,23.9,16.81,1.1,0.0
20150202:0000,293.43,363.04,15.41,16.56,1.45,0.0
20150202:0100,20.92,39.32,5.27,15.52,2.76,0.0
20150202:0200,0.0,0.0,0.0,14.22,2.55,0.0
20150202:0300,0.0,0.0,0.0,13.28,2.14,0.0
20150202:0400,0.0,0.0,0.0,12.13,2.0,0.0
20150202:0500,0.0,0.0,0.0,10.98,1.72,0.0
20150202:0600,0.0,0.0,0.0,10.24,1.72,0.0
20150202:0700,0.0,0.0,0.0,11.92,1.17,0.0
20150202:0800,0.0,0.0,0.0,9.62,2.0,0.0
20150202:0900,0.0,0.0,0.0,9.34,2.21,0.0
20150202:1000,0.0,0.0,0.0,9.19,1.72,0.0
20150202:1100,0.0,0.0,0.0,9.39,1.52,0.0
20150202:1200,0.0,0.0,0.0,8.97,1.52,0.0
20150202:1300,0.0,0.0,0.0,9.37,1.31,0.0
20150202:1400,0.0,0.0,0.0,9.38,1.31,0.0
20150202:1500,0.0,0.0,0.0,9.58,1.24,0.0
20150202:1600,128.74,182.64,7.61,9.51,1.1,0.0
20150202:1700,150.15,191.67,17.49,11.04,1.03,0.0
20150202:1800,358.2,437.63,25.85,13.98,1.38,0.0
20150202:1900,289.47,352.72,31.99,12.43,1.72,0.0
20150202:2000,750.45,949.58,35.12,14.03,1.79,0.0
20150202:2100,485.5,599.45,34.72,15.6,1.72,0.0
20150202:2200,513.81,636.21,30.86,16.69,2.0,0.0
20150202:2300,363.77,446.83,24.16,17.19,2.28,0.0
20150203:0000,249.56,309.86,15.65,17.04,2.41,0.0
20150203:0100,11.97,26.72,5.49,16.29,2.21,0.0
20150203:0200,0.0,0.0,0.0,15.17,2.55,0.0
20150203:0300,0.0,0.0,0.0,14.04,3.03,0.0
20150203:0400,0.0,0.0,0.0,13.2,2.69,0.0
20150203:0500,0.0,0.0,0.0,12.35,2.07,0.0
20150203:0600,0.0,0.0,0.0,11.36,1.59,0.0
20150203:0700,0.0,0.0,0.0,11.07,1.52,0.0
20150203:0800,0.0,0.0,0.0,11.11,1.38,0.0
20150203:0900,0.0,0.0,0.0,10.65,1.59,0.0
20150203:1000,0.0,0.0,0.0,10.58,1.79,0.0
20150203:1100,0.0,0.0,0.0,10.56,2.0,0.0
20150203:1200,0.0,0.0,0.0,10.25,1.66,0.0
20150203:1300,0.0,0.0,0.0,9.98,1.17,0.0
20150203:1400,0.0,0.0,0.0,9.86,1.24,0.0
20150203:1500,0.0,0.0,0.0,9.83,1.24,0.0
20150203:1600,32.35,53.98,7.78,9.87,1.31,0.0
20150203:1700,350.01,427.69,17.69,10.41,1.03,0.0
20150203:1800,558.3,684.34,26.08,12.07,1.31,0.0
20150203:1900,660.62,828.5,32.25,14.73,1.59,0.0
20150203:2000,677.72,859.8,35.41,16.26,1.66,0.0
20150203:2100,675.48,859.55,35.02,17.5,1.86,0.0
20150203:2200,519.39,647.49,31.14,18.5,2.28,0.0
20150203:2300,270.57,339.51,24.42,18.84,1.45,0.0
20150204:0000,217.4,273.78,15.89,17.9,1.93,0.0
20150204:0100,49.53,76.71,5.71,16.49,1.31,0.0
20150204:0200,0.0,0.0,0.0,15.43,0.76,0.0
20150204:0300,0.0,0.0,0.0,13.98,0.97,0.0
20150204:0400,0.0,0.0,0.0,12.52,1.66,0.0
20150204:0500,0.0,0.0,0.0,11.87,2.55,0.0
20150204:0600,0.0,0.0,0.0,11.23,2.62,0.0
20150204:0700,0.0,0.0,0.0,12.61,0.83,0.0
20150204:0800,0.0,0.0,0.0,12.2,0.83,0.0
20150204:0900,0.0,0.0,0.0,11.82,1.03,0.0
20150204:1000,0.0,0.0,0.0,11.76,0.97,0.0
20150204:1100,0.0,0.0,0.0,11.44,0.69,0.0
20150204:1200,0.0,0.0,0.0,11.04,0.9,0.0
20150204:1300,0.0,0.0,0.0,8.95,1.45,0.0
20150204:1400,0.0,0.0,0.0,8.93,1.86,0.0
20150204:1500,0.0,0.0,0.0,9.45,1.72,0.0
20150204:1600,63.69,96.13,7.97,10.1,2.0,0.0
20150204:1700,209.0,258.64,17.9,11.02,2.28,0.0
20150204:1800,396.46,474.73,26.32,12.07,2.83,0.0
20150204:1900,458.55,561.03,32.52,14.43,1.79,0.0
20150204:2000,413.57,509.01,35.7,15.8,1.86,0.0
20150204:2100,326.45,401.69,35.31,16.45,2.76,0.0
20150204:2200,331.9,404.16,31.43,16.25,4.28,0.0
20150204:2300,275.74,335.29,24.69,15.29,4.97,0.0
20150205:0000,358.7,429.75,16.13,14.31,4.76,0.0
20150205:0100,101.56,138.03,5.93,13.61,4.41,0.0
20150205:0200,0.0,0.0,0.0,12.87,4.69,0.0
20150205:0300,0.0,0.0,0.0,12.45,4.76,0.0
20150205:0400,0.0,0.0,0.0,12.12,4.9,0.0
20150205:0500,0.0,0.0,0.0,11.99,5.38,0.0
20150205:0600,0.0,0.0,0.0,11.95,5.66,0.0
20150205:0700,0.0,0.0,0.0,11.76,4.9,0.0
20150205:0800,0.0,0.0,0.0,11.72,5.79,0.0
20150205:0900,0.0,0.0,0.0,11.59,6.07,0.0
20150205:1000,0.0,0.0,0.0,11.61,6.07,0.0
20150205:1100,0.0,0.0,0.0,11.52,5.72,0.0
20150205:1200,0.0,0.0,0.0,11.52,4.97,0.0
20150205:1300,0.0,0.0,0.0,11.65,4.76,0.0
20150205:1400,0.0,0.0,0.0,11.76,4.97,0.0
20150205:1500,0.0,0.0,0.0,11.92,5.24,0.0
20150205:1600,29.19,49.78,8.15,12.09,5.45,0.0
20150205:1700,94.01,126.76,18.11,12.6,5.52,0.0
20150205:1800,160.23,202.39,26.57,13.35,6.28,0.0
20150205:1900,361.72,433.88,32.8,13.96,5.03,0.0
20150205:2000,397.67,477.03,36.0,14.54,5.45,0.0
20150205:2100,406.34,487.13,35.62,14.79,5.72,0.0
20150205:2200,389.77,466.31,31.72,14.98,6.28,0.0
20150205:2300,211.47,260.8,24.96,14.82,6.62,0.0
20150206:0000,103.93,138.39,16.38,14.45,6.62,0.0
20150206:0100,12.14,26.72,6.16,13.98,6.41,0.0
20150206:0200,0.0,0.0,0.0,13.42,6.34,0.0
20150206:0300,0.0,0.0,0.0,13.05,6.34,0.0
20150206:0400,0.0,0.0,0.0,12.92,6.76,0.0
20150206:0500,0.0,0.0,0.0,12.91,6.83,0.0
20150206:0600,0.0,0.0,0.0,12.98,6.41,0.0
20150206:0700,0.0,0.0,0.0,13.64,7.79,0.0
20150206:0800,0.0,0.0,0.0,13.65,8.34,0.0
20150206:0900,0.0,0.0,0.0,13.56,8.48,0.0
20150206:1000,0.0,0.0,0.0,13.63,7.93,0.0
20150206:1100,0.0,0.0,0.0,13.75,7.24,0.0
20150206:1200,0.0,0.0,0.0,13.78,7.31,0.0
20150206:1300,0.0,0.0,0.0,13.62,8.07,0.0
20150206:1400,0.0,0.0,0.0,13.44,9.03,0.0
20150206:1500,0.0,0.0,0.0,13.41,9.59,0.0
20150206:1600,0.0,0.92,8.34,13.56,9.93,0.0
20150206:1700,2.39,11.06,18.33,14.08,10.62,0.0
20150206:1800,8.99,22.12,26.82,14.73,10.41,0.0
20150206:1900,12.69,27.64,33.08,15.39,11.31,0.0
20150206:2000,51.46,77.4,36.3,15.02,11.86,0.0
20150206:2100,37.93,60.82,35.92,15.02,11.45,0.0
20150206:2200,73.1,103.2,32.01,14.94,11.1,0.0
