Latitude (decimal degrees):	40.525
Longitude (decimal degrees):	-3.772
Elevation (m):	652
Radiation database:	PVGIS-SARAH2


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200119:0710,0.0,0.0,0.0,2.73,2.0,0.0
20200119:0810,20.68,37.36,5.08,3.43,2.83,0.0
20200119:0910,53.77,77.21,14.09,4.91,4.21,0.0
20200119:1010,116.67,148.83,21.48,6.25,4.21,0.0
20200119:1110,304.52,355.0,26.66,6.98,6.21,0.0
20200119:1210,425.0,489.59,29.03,7.36,6.83,0.0
20200119:1310,121.81,155.39,28.25,7.77,7.17,0.0
20200119:1410,593.13,682.63,24.43,7.77,6.9,0.0
20200119:1510,337.73,392.13,18.09,7.54,6.55,0.0
20200119:1610,314.14,374.94,9.83,6.99,6.0,0.0
20200119:1710,0.0,0.0,0.0,5.8,6.9,0.0
20200119:1810,0.0,0.0,0.0,4.77,6.48,0.0
20200119:1910,0.0,0.0,0.0,4.21,6.14,0.0
20200119:2010,0.0,0.0,0.0,3.54,6.07,0.0
20200119:2110,0.0,0.0,0.0,3.0,5.93,0.0
20200119:2210,0.0,0.0,0.0,2.72,5.86,0.0
20200119:2310,0.0,0.0,0.0,2.43,5.72,0.0
20200120:0010,0.0,0.0,0.0,2.08,5.66,0.0
20200120:0110,0.0,0.0,0.0,1.66,5.38,0.0
20200120:0210,0.0,0.0,0.0,1.35,5.24,0.0
20200120:0310,0.0,0.0,0.0,1.15,5.1,0.0
20200120:0410,0.0,0.0,0.0,0.97,5.1,0.0
20200120:0510,0.0,0.0,0.0,0.81,5.17,0.0
20200120:0610,0.0,0.0,0.0,0.66,5.31,0.0
20200120:0710,0.0,0.0,0.0,1.1,5.1,0.0
20200120:0810,187.21,228.64,5.19,1.14,5.45,0.0
20200120:0910,35.31,54.8,14.21,1.94,5.03,0.0
20200120:1010,102.44,131.15,21.64,2.95,5.24,0.0
20200120:1110,57.05,80.81,26.84,4.25,5.17,0.0
20200120:1210,28.78,47.37,29.23,4.47,5.38,0.0
20200120:1310,36.28,56.66,28.47,5.21,5.03,0.0
20200120:1410,77.04,104.03,24.66,5.45,5.66,0.0
20200120:1510,53.57,77.1,18.31,5.31,5.45,0.0
20200120:1610,19.16,35.3,10.04,5.05,6.0,0.0
20200120:1710,0.0,0.0,0.0,4.59,5.79,0.0
20200120:1810,0.0,0.0,0.0,4.43,5.79,0.0
20200120:1910,0.0,0.0,0.0,3.45,5.38,0.0
20200120:2010,0.0,0.0,0.0,3.33,5.31,0.0
20200120:2110,0.0,0.0,0.0,3.29,5.38,0.0
20200120:2210,0.0,0.0,0.0,3.07,5.45,0.0
20200120:2310,0.0,0.0,0.0,2.97,5.59,0.0
20200121:0010,0.0,0.0,0.0,3.08,5.79,0.0
20200121:0110,0.0,0.0,0.0,3.06,5.72,0.0
20200121:0210,0.0,0.0,0.0,3.19,5.66,0.0
20200121:0310,0.0,0.0,0.0,3.26,5.59,0.0
20200121:0410,0.0,0.0,0.0,3.44,5.72,0.0
20200121:0510,0.0,0.0,0.0,3.47,5.59,0.0
20200121:0610,0.0,0.0,0.0,3.72,5.66,0.0
20200121:0710,0.0,0.0,0.0,3.67,5.66,0.0
20200121:0810,44.59,67.21,5.3,3.98,5.66,0.0
20200121:0910,12.25,26.01,14.35,4.83,5.93,0.0
20200121:1010,34.67,54.8,21.8,5.68,5.79,0.0
20200121:1110,51.0,74.31,27.04,5.96,5.24,0.0
20200121:1210,64.65,90.1,29.45,5.84,4.83,0.0
20200121:1310,240.21,283.97,28.7,5.93,5.45,0.0
20200121:1410,94.71,124.47,24.89,6.29,4.76,0.0
20200121:1510,29.98,49.23,18.53,6.56,5.59,0.0
20200121:1610,25.51,43.66,10.25,6.58,5.86,0.0
20200121:1710,0.0,0.0,0.0,5.84,5.31,0.0
20200121:1810,0.0,0.0,0.0,5.33,5.31,0.0
20200121:1910,0.0,0.0,0.0,4.87,5.59,0.0
20200121:2010,0.0,0.0,0.0,4.61,5.31,0.0
20200121:2110,0.0,0.0,0.0,4.32,4.9,0.0
20200121:2210,0.0,0.0,0.0,3.98,4.48,0.0
20200121:2310,0.0,0.0,0.0,3.9,4.0,0.0
20200122:0010,0.0,0.0,0.0,3.71,3.52,0.0
20200122:0110,0.0,0.0,0.0,3.65,3.45,0.0
20200122:0210,0.0,0.0,0.0,3.56,3.52,0.0
20200122:0310,0.0,0.0,0.0,3.72,3.59,0.0
20200122:0410,0.0,0.0,0.0,3.71,3.52,0.0
20200122:0510,0.0,0.0,0.0,3.73,3.45,0.0
20200122:0610,0.0,0.0,0.0,3.8,3.38,0.0
20200122:0710,0.0,0.0,0.0,4.0,3.72,0.0
20200122:0810,86.14,116.15,5.42,3.94,3.59,0.0
20200122:0910,178.37,214.6,14.49,4.27,3.45,0.0
20200122:1010,255.77,299.7,21.97,4.51,3.31,0.0
20200122:1110,231.54,275.0,27.23,5.13,3.03,0.0
20200122:1210,688.51,809.41,29.67,6.2,3.59,0.0
20200122:1310,145.11,181.23,28.93,6.4,2.97,0.0
20200122:1410,101.58,133.11,25.12,7.49,2.83,0.0
20200122:1510,191.66,233.31,18.76,7.73,2.62,0.0
20200122:1610,24.61,42.73,10.47,7.53,2.0,0.0
20200122:1710,0.0,0.0,0.0,6.69,2.34,0.0
20200122:1810,0.0,0.0,0.0,5.59,2.21,0.0
20200122:1910,0.0,0.0,0.0,5.65,2.69,0.0
20200122:2010,0.0,0.0,0.0,5.12,2.83,0.0
20200122:2110,0.0,0.0,0.0,4.72,2.9,0.0
20200122:2210,0.0,0.0,0.0,4.27,2.76,0.0
20200122:2310,0.0,0.0,0.0,4.04,2.62,0.0
20200123:0010,0.0,0.0,0.0,3.32,2.55,0.0
20200123:0110,0.0,0.0,0.0,2.97,2.34,0.0
20200123:0210,0.0,0.0,0.0,2.37,2.28,0.0
20200123:0310,0.0,0.0,0.0,1.96,2.14,0.0
20200123:0410,0.0,0.0,0.0,1.72,2.07,0.0
20200123:0510,0.0,0.0,0.0,1.17,2.0,0.0
20200123:0610,0.0,0.0,0.0,0.86,1.93,0.0
20200123:0710,0.0,0.0,0.0,0.94,1.93,0.0
20200123:0810,121.45,155.1,5.54,0.81,2.14,0.0
20200123:0910,123.48,153.76,14.64,1.99,1.86,0.0
20200123:1010,579.57,677.91,22.15,4.36,2.0,0.0
20200123:1110,697.74,837.63,27.44,6.17,1.86,0.0
20200123:1210,729.62,893.49,29.9,7.69,1.52,0.0
20200123:1310,690.68,842.31,29.17,9.21,1.86,0.0
20200123:1410,453.19,540.31,25.36,9.9,2.07,0.0
20200123:1510,358.24,427.75,18.99,10.2,2.14,0.0
20200123:1610,260.59,321.04,10.69,10.08,1.86,0.0
20200123:1710,0.0,0.0,0.0,9.34,1.03,0.0
20200123:1810,0.0,0.0,0.0,8.03,0.97,0.0
20200123:1910,0.0,0.0,0.0,6.62,1.72,0.0
20200123:2010,0.0,0.0,0.0,6.37,1.72,0.0
20200123:2110,0.0,0.0,0.0,6.04,1.79,0.0
20200123:2210,0.0,0.0,0.0,5.91,1.72,0.0
20200123:2310,0.0,0.0,0.0,5.52,1.59,0.0
20200124:0010,0.0,0.0,0.0,4.87,1.59,0.0
20200124:0110,0.0,0.0,0.0,4.64,1.52,0.0
20200124:0210,0.0,0.0,0.0,4.57,1.45,0.0
20200124:0310,0.0,0.0,0.0,4.1,1.52,0.0
20200124:0410,0.0,0.0,0.0,4.18,1.31,0.0
20200124:0510,0.0,0.0,0.0,4.27,1.24,0.0
20200124:0610,0.0,0.0,0.0,4.45,1.17,0.0
20200124:0710,0.0,0.0,0.0,4.54,1.24,0.0
20200124:0810,187.53,234.97,5.67,4.78,1.31,0.0
20200124:0910,68.04,93.86,14.8,5.05,1.38,0.0
20200124:1010,50.17,73.38,22.33,5.43,1.45,0.0
20200124:1110,89.47,118.9,27.65,5.88,1.31,0.0
20200124:1210,73.95,101.25,30.13,6.12,1.31,0.0
20200124:1310,157.8,196.54,29.41,6.67,1.17,0.0
20200124:1410,232.51,280.88,25.61,7.62,1.24,0.0
20200124:1510,204.71,249.76,19.22,8.08,1.03,0.0
20200124:1610,34.9,55.77,10.91,8.03,0.69,0.0
20200124:1710,0.0,0.0,0.0,7.57,0.69,0.0
20200124:1810,0.0,0.0,0.0,6.46,1.24,0.0
20200124:1910,0.0,0.0,0.0,5.45,1.72,0.0
20200124:2010,0.0,0.0,0.0,4.8,1.93,0.0
20200124:2110,0.0,0.0,0.0,4.83,1.93,0.0
20200124:2210,0.0,0.0,0.0,4.98,1.93,0.0
20200124:2310,0.0,0.0,0.0,5.02,1.93,0.0
20200125:0010,0.0,0.0,0.0,4.85,1.86,0.0
20200125:0110,0.0,0.0,0.0,4.64,1.79,0.0
20200125:0210,0.0,0.0,0.0,4.52,1.59,0.0
20200125:0310,0.0,0.0,0.0,4.74,1.31,0.0
20200125:0410,0.0,0.0,0.0,5.0,1.17,0.0
20200125:0510,0.0,0.0,0.0,5.08,1.24,0.0
20200125:0610,0.0,0.0,0.0,5.13,1.17,0.0
20200125:0710,0.0,0.0,0.0,5.05,1.45,0.0
20200125:0810,90.62,122.19,5.81,5.25,1.24,0.0
20200125:0910,72.62,99.37,14.96,5.64,0.97,0.0
20200125:1010,179.7,219.89,22.52,6.1,0.97,0.0
20200125:1110,89.04,118.9,27.87,6.84,1.24,0.0
20200125:1210,63.2,89.17,30.37,7.23,1.79,0.0
20200125:1310,62.15,88.24,29.66,7.96,1.52,0.0
20200125:1410,28.21,47.37,25.86,7.92,1.45,0.0
20200125:1510,34.18,54.8,19.46,7.94,1.45,0.0
20200125:1610,23.16,40.87,11.14,7.39,1.24,0.0
20200125:1710,0.0,0.0,0.0,6.99,1.03,0.0
20200125:1810,0.0,0.0,0.0,6.35,0.97,0.0
20200125:1910,0.0,0.0,0.0,6.49,0.97,0.0
20200125:2010,0.0,0.0,0.0,6.17,0.9,0.0
20200125:2110,0.0,0.0,0.0,6.01,0.76,0.0
20200125:2210,0.0,0.0,0.0,5.83,0.76,0.0
20200125:2310,0.0,0.0,0.0,5.58,0.9,0.0
20200126:0010,0.0,0.0,0.0,5.43,0.97,0.0
20200126:0110,0.0,0.0,0.0,5.15,0.9,0.0
20200126:0210,0.0,0.0,0.0,5.07,0.83,0.0
20200126:0310,0.0,0.0,0.0,4.75,0.97,0.0
20200126:0410,0.0,0.0,0.0,3.94,1.17,0.0
20200126:0510,0.0,0.0,0.0,3.24,1.24,0.0
20200126:0610,0.0,0.0,0.0,2.78,1.17,0.0
20200126:0710,0.0,0.0,0.0,1.49,1.03,0.0
20200126:0810,181.03,223.31,5.95,0.78,0.97,0.0
20200126:0910,263.56,311.09,15.12,3.46,0.62,0.0
20200126:1010,363.09,429.55,22.72,5.9,0.62,0.0
20200126:1110,652.58,796.25,28.09,7.67,1.03,0.0
20200126:1210,756.46,937.61,30.62,9.03,1.52,0.0
20200126:1310,670.4,817.54,29.92,9.99,2.0,0.0
20200126:1410,222.0,271.45,26.11,10.57,2.28,0.0
20200126:1510,436.12,518.92,19.7,10.27,2.62,0.0
20200126:1610,321.85,391.86,11.36,10.04,2.83,0.0
20200126:1710,0.0,0.0,0.0,9.13,2.41,0.0
20200126:1810,0.0,0.0,0.0,7.4,2.41,0.0
20200126:1910,0.0,0.0,0.0,6.38,2.34,0.0
20200126:2010,0.0,0.0,0.0,5.51,2.14,0.0
20200126:2110,0.0,0.0,0.0,4.38,1.86,0.0
20200126:2210,0.0,0.0,0.0,3.15,1.59,0.0
20200126:2310,0.0,0.0,0.0,2.45,1.38,0.0
20200127:0010,0.0,0.0,0.0,1.91,1.38,0.0
20200127:0110,0.0,0.0,0.0,1.67,1.31,0.0
20200127:0210,0.0,0.0,0.0,1.78,1.1,0.0
20200127:0310,0.0,0.0,0.0,2.31,0.9,0.0
20200127:0410,0.0,0.0,0.0,2.05,0.9,0.0
20200127:0510,0.0,0.0,0.0,1.93,0.83,0.0
20200127:0610,0.0,0.0,0.0,1.92,0.76,0.0
20200127:0710,0.0,0.0,0.0,0.75,1.31,0.0
20200127:0810,13.18,26.94,6.1,0.87,1.38,0.0
20200127:0910,45.94,67.81,15.3,3.26,1.52,0.0
20200127:1010,63.2,88.24,22.92,4.79,2.48,0.0
20200127:1110,66.12,91.96,28.32,5.93,3.03,0.0
20200127:1210,38.23,59.45,30.87,7.03,4.0,0.0
20200127:1310,66.51,92.89,30.18,7.53,4.48,0.0
20200127:1410,48.98,72.45,26.37,7.58,3.93,0.0
20200127:1510,77.15,105.32,19.95,8.04,4.14,0.0
20200127:1610,78.37,107.03,11.6,8.23,4.28,0.0
20200127:1710,0.0,0.0,0.0,7.62,3.66,0.0
20200127:1810,0.0,0.0,0.0,6.74,3.31,0.0
20200127:1910,0.0,0.0,0.0,6.85,3.45,0.0
20200127:2010,0.0,0.0,0.0,6.74,3.17,0.0
20200127:2110,0.0,0.0,0.0,6.92,2.9,0.0
20200127:2210,0.0,0.0,0.0,7.01,2.9,0.0
20200127:2310,0.0,0.0,0.0,7.03,2.97,0.0
20200128:0010,0.0,0.0,0.0,7.02,2.9,0.0
20200128:0110,0.0,0.0,0.0,7.29,3.03,0.0
20200128:0210,0.0,0.0,0.0,7.49,2.97,0.0
20200128:0310,0.0,0.0,0.0,7.61,2.9,0.0
20200128:0410,0.0,0.0,0.0,7.7,2.9,0.0
20200128:0510,0.0,0.0,0.0,7.76,2.9,0.0
20200128:0610,0.0,0.0,0.0,7.81,2.76,0.0
20200128:0710,0.0,0.0,0.0,7.84,2.83,0.0
20200128:0810,101.18,135.56,6.25,7.96,2.76,0.0
20200128:0910,104.39,136.07,15.47,8.27,3.31,0.0
20200128:1010,381.11,445.93,23.12,8.92,4.34,0.0
20200128:1110,188.75,231.62,28.56,9.47,4.62,0.0
20200128:1210,290.29,346.62,31.12,10.43,4.69,0.0
20200128:1310,163.55,205.75,30.45,11.56,4.21,0.0
20200128:1410,115.78,151.83,26.63,12.13,3.86,0.0
20200128:1510,142.91,182.42,20.2,12.2,3.31,0.0
20200128:1610,36.37,58.37,11.83,12.03,2.97,0.0
20200128:1710,0.0,0.0,0.0,11.25,2.62,0.0
20200128:1810,0.0,0.0,0.0,10.22,2.34,0.0
20200128:1910,0.0,0.0,0.0,9.39,2.34,0.0
20200128:2010,0.0,0.0,0.0,9.01,2.34,0.0
20200128:2110,0.0,0.0,0.0,8.89,2.48,0.0
20200128:2210,0.0,0.0,0.0,8.81,2.55,0.0
20200128:2310,0.0,0.0,0.0,8.98,2.62,0.0
20200129:0010,0.0,0.0,0.0,9.02,2.62,0.0
20200129:0110,0.0,0.0,0.0,9.0,2.34,0.0
20200129:0210,0.0,0.0,0.0,8.6,2.07,0.0
20200129:0310,0.0,0.0,0.0,8.21,1.93,0.0
20200129:0410,0.0,0.0,0.0,8.06,1.72,0.0
20200129:0510,0.0,0.0,0.0,7.97,1.45,0.0
20200129:0610,0.0,0.0,0.0,7.78,1.38,0.0
20200129:0710,0.0,0.0,0.0,8.43,1.38,0.0
20200129:0810,12.66,26.94,6.41,8.2,1.24,0.0
20200129:0910,68.76,96.19,15.66,8.99,1.59,0.0
20200129:1010,315.73,376.81,23.34,9.81,2.21,0.0
20200129:1110,455.07,544.37,28.8,10.69,2.21,0.0
20200129:1210,645.68,784.97,31.39,11.61,2.62,0.0
20200129:1310,647.1,786.87,30.72,12.47,2.97,0.0
20200129:1410,316.33,381.55,26.89,12.81,3.17,0.0
20200129:1510,143.73,183.89,20.45,12.81,3.17,0.0
20200129:1610,167.92,213.03,12.06,12.33,3.17,0.0
20200129:1710,0.0,0.0,0.0,11.48,2.97,0.0
20200129:1810,0.0,0.0,0.0,10.03,2.55,0.0
20200129:1910,0.0,0.0,0.0,10.13,2.41,0.0
20200129:2010,0.0,0.0,0.0,9.67,2.28,0.0
20200129:2110,0.0,0.0,0.0,9.36,2.21,0.0
20200129:2210,0.0,0.0,0.0,9.07,2.07,0.0
20200129:2310,0.0,0.0,0.0,8.86,2.0,0.0
20200130:0010,0.0,0.0,0.0,8.61,1.93,0.0
20200130:0110,0.0,0.0,0.0,8.48,2.0,0.0
20200130:0210,0.0,0.0,0.0,8.48,1.86,0.0
20200130:0310,0.0,0.0,0.0,8.31,1.72,0.0
20200130:0410,0.0,0.0,0.0,8.19,1.66,0.0
20200130:0510,0.0,0.0,0.0,8.06,1.72,0.0
20200130:0610,0.0,0.0,0.0,7.99,1.66,0.0
20200130:0710,0.0,0.0,0.0,8.1,1.86,0.0
20200130:0810,10.72,24.15,6.58,7.98,1.93,0.0
20200130:0910,18.8,35.3,15.85,8.31,2.21,0.0
20200130:1010,155.08,193.83,23.56,8.89,2.9,0.0
20200130:1110,173.56,215.69,29.04,9.83,3.31,0.0
20200130:1210,114.38,149.55,31.66,10.69,3.38,0.0
20200130:1310,251.42,305.34,30.99,11.44,3.52,0.0
20200130:1410,172.29,216.11,27.16,12.08,3.52,0.0
20200130:1510,424.43,507.15,20.7,12.39,3.45,0.0
20200130:1610,273.37,336.45,12.3,12.23,3.1,0.0
20200130:1710,4.19,15.14,2.56,11.41,2.69,0.0
20200130:1810,0.0,0.0,0.0,10.24,2.69,0.0
20200130:1910,0.0,0.0,0.0,9.23,2.83,0.0
20200130:2010,0.0,0.0,0.0,8.86,2.62,0.0
20200130:2110,0.0,0.0,0.0,8.65,2.28,0.0
20200130:2210,0.0,0.0,0.0,8.25,2.07,0.0
20200130:2310,0.0,0.0,0.0,8.12,1.79,0.0
20200131:0010,0.0,0.0,0.0,8.02,1.59,0.0
20200131:0110,0.0,0.0,0.0,7.79,1.59,0.0
20200131:0210,0.0,0.0,0.0,7.71,1.52,0.0
20200131:0310,0.0,0.0,0.0,7.49,1.38,0.0
20200131:0410,0.0,0.0,0.0,7.48,1.38,0.0
20200131:0510,0.0,0.0,0.0,7.7,1.45,0.0
20200131:0610,0.0,0.0,0.0,8.0,1.45,0.0
20200131:0710,0.0,0.0,0.0,7.81,1.24,0.0
20200131:0810,105.62,140.78,6.75,7.56,1.24,0.0
20200131:0910,90.07,120.65,16.05,8.77,1.31,0.0
20200131:1010,582.74,703.38,23.78,10.42,1.93,0.0
20200131:1110,678.39,837.9,29.3,11.84,1.79,0.0
20200131:1210,720.92,900.74,31.93,13.03,1.93,0.0
20200131:1310,513.87,626.99,31.27,14.24,2.41,0.0
20200131:1410,296.42,362.54,27.44,14.83,2.83,0.0
20200131:1510,134.45,175.06,20.96,14.97,3.03,0.0
20200131:1610,330.87,410.44,12.54,14.78,2.97,0.0
20200131:1710,0.0,4.64,2.78,13.43,2.76,0.0
20200131:1810,0.0,0.0,0.0,11.8,2.62,0.0
20200131:1910,0.0,0.0,0.0,10.64,2.34,0.0
20200131:2010,0.0,0.0,0.0,10.05,2.21,0.0
20200131:2110,0.0,0.0,0.0,10.17,2.21,0.0
20200131:2210,0.0,0.0,0.0,10.27,2.07,0.0
20200131:2310,0.0,0.0,0.0,10.19,2.07,0.0
20200201:0010,0.0,0.0,0.0,10.11,1.93,0.0
20200201:0110,0.0,0.0,0.0,10.16,2.14,0.0
20200201:0210,0.0,0.0,0.0,10.22,2.21,0.0
20200201:0310,0.0,0.0,0.0,10.3,2.21,0.0
20200201:0410,0.0,0.0,0.0,10.34,2.21,0.0
20200201:0510,0.0,0.0,0.0,10.37,2.28,0.0
20200201:0610,0.0,0.0,0.0,10.48,2.21,0.0
20200201:0710,0.0,0.0,0.0,10.77,2.0,0.0
20200201:0810,36.91,59.33,6.92,10.96,1.93,0.0
20200201:0910,218.35,267.59,16.25,11.42,2.28,0.0
20200201:1010,508.72,611.02,24.01,12.38,2.83,0.0
20200201:1110,710.56,876.61,29.55,13.84,2.9,0.0
20200201:1210,714.35,890.09,32.21,15.16,2.83,0.0
20200201:1310,693.86,866.07,31.56,15.55,2.62,0.0
20200201:1410,437.15,533.23,27.71,15.93,2.9,0.0
20200201:1510,479.48,586.04,21.22,16.19,2.97,0.0
20200201:1610,281.67,352.16,12.78,15.78,2.83,0.0
20200201:1710,5.37,17.17,3.0,14.78,2.48,0.0
20200201:1810,0.0,0.0,0.0,13.51,2.28,0.0
20200201:1910,0.0,0.0,0.0,12.35,2.21,0.0
20200201:2010,0.0,0.0,0.0,11.51,1.86,0.0
20200201:2110,0.0,0.0,0.0,10.17,1.52,0.0
20200201:2210,0.0,0.0,0.0,9.0,1.38,0.0
20200201:2310,0.0,0.0,0.0,8.22,1.24,0.0
20200202:0010,0.0,0.0,0.0,8.16,1.03,0.0
20200202:0110,0.0,0.0,0.0,8.09,0.97,0.0
20200202:0210,0.0,0.0,0.0,7.95,0.9,0.0
20200202:0310,0.0,0.0,0.0,7.81,0.83,0.0
20200202:0410,0.0,0.0,0.0,7.71,0.69,0.0
20200202:0510,0.0,0.0,0.0,7.65,0.55,0.0
20200202:0610,0.0,0.0,0.0,7.74,0.48,0.0
20200202:0710,0.0,0.0,0.0,8.01,0.28,0.0
20200202:0810,35.37,56.77,7.11,8.05,0.07,0.0
20200202:0910,37.74,59.45,16.45,8.84,0.21,0.0
20200202:1010,117.67,153.71,24.25,10.3,0.69,0.0
20200202:1110,54.8,80.81,29.82,11.56,1.03,0.0
20200202:1210,51.47,77.1,32.49,12.51,1.03,0.0
20200202:1310,172.2,219.41,31.85,13.43,0.97,0.0
20200202:1410,120.75,160.05,27.99,14.5,1.17,0.0
20200202:1510,63.86,92.89,21.49,15.04,1.45,0.0
20200202:1610,69.36,99.44,13.03,14.91,1.86,0.0
20200202:1710,0.0,2.79,3.23,13.83,1.72,0.0
20200202:1810,0.0,0.0,0.0,12.11,1.72,0.0
20200202:1910,0.0,0.0,0.0,10.47,1.38,0.0
20200202:2010,0.0,0.0,0.0,9.8,0.97,0.0
20200202:2110,0.0,0.0,0.0,10.07,0.55,0.0
20200202:2210,0.0,0.0,0.0,9.22,0.76,0.0
20200202:2310,0.0,0.0,0.0,6.29,1.45,0.0
20200203:0010,0.0,0.0,0.0,5.13,1.17,0.0
20200203:0110,0.0,0.0,0.0,5.05,1.24,0.0
20200203:0210,0.0,0.0,0.0,5.2,1.31,0.0
20200203:0310,0.0,0.0,0.0,5.41,1.24,0.0
20200203:0410,0.0,0.0,0.0,5.25,1.17,0.0
20200203:0510,0.0,0.0,0.0,5.18,1.03,0.0
20200203:0610,0.0,0.0,0.0,5.04,0.97,0.0
20200203:0710,0.0,0.0,0.0,7.72,0.76,0.0
20200203:0810,96.38,130.46,7.29,8.5,0.34,0.0
20200203:0910,147.96,186.87,16.67,8.65,0.14,0.0
20200203:1010,272.8,333.64,24.49,10.48,0.07,0.0
20200203:1110,706.75,914.7,30.09,12.44,0.14,0.0
20200203:1210,755.9,989.15,32.78,14.34,0.55,0.0
20200203:1310,733.13,948.18,32.14,15.77,1.1,0.0
20200203:1410,653.63,831.92,28.28,16.79,1.38,0.0
20200203:1510,528.13,662.36,21.75,17.22,1.38,0.0
20200203:1610,332.05,420.4,13.27,17.03,1.24,0.0
20200203:1710,10.5,25.82,3.46,15.58,1.66,0.0
20200203:1810,0.0,0.0,0.0,13.19,1.59,0.0
20200203:1910,0.0,0.0,0.0,10.87,1.45,0.0
20200203:2010,0.0,0.0,0.0,10.22,1.17,0.0
20200203:2110,0.0,0.0,0.0,10.32,0.9,0.0
20200203:2210,0.0,0.0,0.0,9.35,0.9,0.0
20200203:2310,0.0,0.0,0.0,8.05,1.17,0.0
20200204:0010,0.0,0.0,0.0,7.0,1.24,0.0
20200204:0110,0.0,0.0,0.0,6.19,1.38,0.0
20200204:0210,0.0,0.0,0.0,5.3,1.45,0.0
20200204:0310,0.0,0.0,0.0,4.8,1.45,0.0
20200204:0410,0.0,0.0,0.0,3.73,1.72,0.0
20200204:0510,0.0,0.0,0.0,2.87,1.66,0.0
20200204:0610,0.0,0.0,0.0,2.39,1.59,0.0
20200204:0710,0.0,0.0,0.0,1.93,1.52,0.0
20200204:0810,243.71,296.65,7.49,2.33,1.31,0.0
20200204:0910,480.75,574.54,16.88,6.34,0.69,0.0
20200204:1010,625.81,782.77,24.73,10.71,0.34,0.0
20200204:1110,708.14,920.4,30.36,13.47,0.21,0.0
20200204:1210,743.57,981.41,33.07,15.51,0.41,0.0
20200204:1310,741.8,975.86,32.44,16.89,0.76,0.0
20200204:1410,657.76,844.41,28.56,17.75,1.24,0.0
20200204:1510,542.81,684.09,22.02,18.05,1.45,0.0
20200204:1610,342.76,434.24,13.52,17.68,1.52,0.0
20200204:1710,14.02,31.53,3.69,16.22,1.79,0.0
20200204:1810,0.0,0.0,0.0,13.65,2.55,0.0
20200204:1910,0.0,0.0,0.0,12.42,2.76,0.0
20200204:2010,0.0,0.0,0.0,11.08,2.62,0.0
20200204:2110,0.0,0.0,0.0,9.93,2.21,0.0
20200204:2210,0.0,0.0,0.0,8.54,1.93,0.0
20200204:2310,0.0,0.0,0.0,6.93,1.86,0.0
20200205:0010,0.0,0.0,0.0,5.63,1.86,0.0
20200205:0110,0.0,0.0,0.0,4.5,1.86,0.0
20200205:0210,0.0,0.0,0.0,3.66,1.72,0.0
20200205:0310,0.0,0.0,0.0,2.96,1.59,0.0
20200205:0410,0.0,0.0,0.0,2.44,1.66,0.0
20200205:0510,0.0,0.0,0.0,2.04,1.66,0.0
20200205:0610,0.0,0.0,0.0,1.52,1.52,0.0
20200205:0710,0.0,0.0,0.0,1.18,1.59,0.0
20200205:0810,227.68,275.85,7.69,1.19,1.59,0.0
20200205:0910,487.45,574.1,17.11,5.29,1.52,0.0
20200205:1010,659.97,788.89,24.99,7.81,2.41,0.0
20200205:1110,764.52,932.95,30.64,9.44,2.62,0.0
20200205:1210,796.69,986.62,33.37,10.87,2.55,0.0
20200205:1310,776.88,968.67,32.74,11.94,2.28,0.0
20200205:1410,691.71,857.03,28.85,12.63,2.0,0.0
20200205:1510,565.04,691.74,22.29,12.95,1.86,0.0
20200205:1610,354.18,437.1,13.77,12.75,1.79,0.0
20200205:1710,20.54,40.99,3.92,11.78,1.24,0.0
20200205:1810,0.0,0.0,0.0,9.73,1.52,0.0
20200205:1910,0.0,0.0,0.0,7.7,1.72,0.0
20200205:2010,0.0,0.0,0.0,5.95,1.93,0.0
20200205:2110,0.0,0.0,0.0,5.09,1.79,0.0
20200205:2210,0.0,0.0,0.0,5.97,1.45,0.0
20200205:2310,0.0,0.0,0.0,5.97,1.45,0.0
20200206:0010,0.0,0.0,0.0,4.91,1.52,0.0
20200206:0110,0.0,0.0,0.0,3.85,1.72,0.0
20200206:0210,0.0,0.0,0.0,3.16,1.79,0.0
20200206:0310,0.0,0.0,0.0,2.56,1.86,0.0
20200206:0410,0.0,0.0,0.0,2.1,1.93,0.0
20200206:0510,0.0,0.0,0.0,1.78,1.86,0.0
20200206:0610,0.0,0.0,0.0,1.91,1.72,0.0
20200206:0710,0.0,0.0,0.0,2.4,1.72,0.0
20200206:0810,81.37,109.74,7.89,3.0,1.45,0.0
20200206:0910,98.4,128.73,17.34,5.83,1.1,0.0
20200206:1010,101.3,133.07,25.24,7.35,1.38,0.0
20200206:1110,170.16,212.0,30.93,8.19,1.1,0.0
20200206:1210,155.27,196.15,33.68,9.09,0.97,0.0
20200206:1310,284.71,345.66,33.05,9.64,0.83,0.0
20200206:1410,661.11,825.86,29.15,10.82,0.76,0.0
20200206:1510,564.24,696.11,22.56,11.4,0.76,0.0
20200206:1610,176.7,223.96,14.02,11.7,0.69,0.0
20200206:1710,8.38,21.51,4.15,11.34,0.41,0.0
20200206:1810,0.0,0.0,0.0,9.91,0.76,0.0
20200206:1910,0.0,0.0,0.0,7.6,1.17,0.0
20200206:2010,0.0,0.0,0.0,5.67,1.72,0.0
